Thu 30 Nov 2017 23:05:29 INFO execute.py 83 3606 2017-11-30T23:05:29.962159: step 127, loss 0.456637, acc 0.93, score 31.0681398511, wrong 39.0, 0.1327274 secs/batch
Thu 30 Nov 2017 23:05:30 INFO execute.py 83 3606 2017-11-30T23:05:30.098780: step 128, loss 0.734513, acc 0.9, score 30.8991933465, wrong 47.0, 0.1330366 secs/batch
Thu 30 Nov 2017 23:05:30 INFO execute.py 83 3606 2017-11-30T23:05:30.241645: step 129, loss 0.947028, acc 0.83, score 23.8548351526, wrong 71.0, 0.1392095 secs/batch
Thu 30 Nov 2017 23:05:30 INFO execute.py 83 3606 2017-11-30T23:05:30.376878: step 130, loss 0.951618, acc 0.86, score 26.6875183731, wrong 62.0, 0.1324515 secs/batch
Thu 30 Nov 2017 23:05:30 INFO execute.py 83 3606 2017-11-30T23:05:30.513678: step 131, loss 0.893858, acc 0.85, score 24.9615301192, wrong 75.0, 0.1333606 secs/batch
Thu 30 Nov 2017 23:05:30 INFO execute.py 83 3606 2017-11-30T23:05:30.649790: step 132, loss 0.703914, acc 0.88, score 29.8589006066, wrong 49.0, 0.1323388 secs/batch
Thu 30 Nov 2017 23:05:30 INFO execute.py 83 3606 2017-11-30T23:05:30.784976: step 133, loss 1.53969, acc 0.8, score 24.4448463917, wrong 65.0, 0.1317732 secs/batch
Thu 30 Nov 2017 23:05:30 INFO execute.py 83 3606 2017-11-30T23:05:30.920324: step 134, loss 1.11831, acc 0.86, score 29.3045794964, wrong 47.0, 0.1322355 secs/batch
Thu 30 Nov 2017 23:05:31 INFO execute.py 83 3606 2017-11-30T23:05:31.055651: step 135, loss 0.501592, acc 0.87, score 22.9709342122, wrong 79.0, 0.1318572 secs/batch
Thu 30 Nov 2017 23:05:31 INFO execute.py 83 3606 2017-11-30T23:05:31.195314: step 136, loss 1.13672, acc 0.86, score 29.6007372439, wrong 42.0, 0.1365242 secs/batch
Thu 30 Nov 2017 23:05:31 INFO execute.py 83 3606 2017-11-30T23:05:31.333296: step 137, loss 0.79272, acc 0.85, score 25.9648844898, wrong 57.0, 0.1346262 secs/batch
Thu 30 Nov 2017 23:05:31 INFO execute.py 83 3606 2017-11-30T23:05:31.469527: step 138, loss 0.543705, acc 0.95, score 32.8310518861, wrong 48.0, 0.1329725 secs/batch
Thu 30 Nov 2017 23:05:31 INFO execute.py 83 3606 2017-11-30T23:05:31.605382: step 139, loss 1.09005, acc 0.85, score 28.7544665635, wrong 48.0, 0.1326776 secs/batch
Thu 30 Nov 2017 23:05:31 INFO execute.py 83 3606 2017-11-30T23:05:31.741060: step 140, loss 1.11326, acc 0.84, score 25.6382010877, wrong 64.0, 0.1325653 secs/batch
Thu 30 Nov 2017 23:05:31 INFO execute.py 83 3606 2017-11-30T23:05:31.878665: step 141, loss 0.550986, acc 0.87, score 28.8950638473, wrong 49.0, 0.1341982 secs/batch
Thu 30 Nov 2017 23:05:32 INFO execute.py 83 3606 2017-11-30T23:05:32.015320: step 142, loss 0.555004, acc 0.88, score 32.2095520496, wrong 41.0, 0.1333027 secs/batch
Thu 30 Nov 2017 23:05:32 INFO execute.py 83 3606 2017-11-30T23:05:32.152313: step 143, loss 0.854144, acc 0.92, score 30.3904432654, wrong 53.0, 0.1335516 secs/batch
Thu 30 Nov 2017 23:05:32 INFO execute.py 83 3606 2017-11-30T23:05:32.294630: step 144, loss 0.650781, acc 0.87, score 22.9817323685, wrong 88.0, 0.1391017 secs/batch
